IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"54.217.93.212","*.ramcocloud.com","Ramco Systems Limited","IN","Chennai","Tamil Nadu","*.ramcocloud.com|ramcocloud.com","","false"
"54.217.95.152","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.95.149","archer.insiderlog.com","","","","","archer.insiderlog.com","","false"
"54.217.95.165","kube-apiserver","","","","","97012a50afe36b9fe4701c00a94d05bc.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-107-252.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.31.45.239|10.0.107.252","false"
"54.217.95.174","uss-prelive.vwapps.run","","","","","uss-prelive.vwapps.run","","false"
"54.217.95.182","*.dev.ct.vpsvc.com","","","","","*.dev.ct.vpsvc.com","","false"
"54.217.95.205","salon.psafinance.pl","","","","","salon.psafinance.pl|salon.stellantis-financial-services.pl","","false"
"54.217.95.207","trusteeglobal.com","","","","","*.trusteeglobal.com|trusteeglobal.com","","false"
"54.217.95.221","CENTRAL_SERVICE: Central","","","","","central.stackrox|central.stackrox.svc","","false"
"54.217.95.230","kube-apiserver","","","","","dd29558b4d52b89a6aeda86984d76269.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-175-39.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.161.36.130|172.16.175.39","false"
"54.217.95.239","*.swfq-test.com","","","","","*.swfq-test.com|swfq-test.com","","false"
"54.217.95.244","prod.digital.ri-tech.io","","","","","prod.digital.ri-tech.io|*.riverisland.com|*.prod.digital.ri-tech.io","","false"
"54.217.95.245","*.gipsyy.com","","","","","*.gipsyy.com","","false"
"54.217.95.246","kube-apiserver","","","","","28c710fc4a85fa5c0315075b754c2779.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-185-209.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|100.65.252.32|10.0.185.209","false"
"54.217.95.253","sso.oldmutual.co.za","Old Mutual Life Assurance Company (South Africa) Ltd","ZA","Maitland","Western Cape","sso.oldmutual.co.za|ssoint.oldmutual.co.za","","false"
"54.217.95.255","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"54.217.96.16","studytube-staging5.nl","","","","","studytube-staging5.nl|staging5.custom.studytube.co|staging5-com.studytube-dev.nl|*.staging5-de.studytube-dev.nl|*.staging5-com.studytube-dev.nl|staging5-de.studytube-dev.nl|*.studytube-staging5.nl|*.staging5.custom.studytube.co","","false"
"54.217.96.20","*.novakidschool.com","","","","","*.novakidschool.com|novakidschool.com","","false"
"54.217.96.26","*.dstvmediasales.com","","","","","*.dstvmediasales.com","","false"
"54.217.96.35","*.lf9otj5ogtmao.eu-west-1.cs.amazonlightsail.com","","","","","*.lf9otj5ogtmao.eu-west-1.cs.amazonlightsail.com","","false"
"54.217.96.34","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.96.39","*.campaign.adobe.com","Adobe Inc.","US","San Jose","California","*.campaign.adobe.com","","false"
"54.217.96.41","*.infraservices.velagames.net","","","","","*.infraservices.velagames.net","","false"
"54.217.96.50","*.igh.com","IG&H Platform Services B.V.","NL","","Utrecht","*.igh.com|igh.com","","false"
"54.217.96.52","utbildning-dev.mbgaws.net","","","","","utbildning-dev.mbgaws.net|*.utbildning-dev.mbgaws.net","","false"
"54.217.96.53","popdata-uat.unhcr.org","","","","","popdata-uat.unhcr.org","","false"
"54.217.96.59","*.eu-west-1.es-staging.amazonaws.com","","","","","*.eu-west-1.es-staging.amazonaws.com","","false"
"54.217.96.57","backend-dev.desk-now.com","","","","","backend-dev.desk-now.com|*.backend-dev.desk-now.com","","false"
"54.217.96.71","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.96.83","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.96.78","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.96.86","gateway.id.dev1.tools.bbc.co.uk","BRITISH BROADCASTING CORPORATION","GB","London","London","gateway.id.dev1.tools.bbc.co.uk|bbclogin.id.dev1.tools.bbc.co.uk|bbcidentity.id.dev1.tools.bbc.co.uk|gateway.id.dev2.tools.bbc.co.uk|bbclogin.id.dev2.tools.bbc.co.uk|bbcidentity.id.dev2.tools.bbc.co.uk|gateway.id.dev3.tools.bbc.co.uk|bbclogin.id.dev3.tools.bbc.co.uk|bbcidentity.id.dev3.tools.bbc.co.uk|gateway.id.dev4.tools.bbc.co.uk|bbclogin.id.dev4.tools.bbc.co.uk|bbcidentity.id.dev4.tools.bbc.co.uk|gateway.id.qa1.tools.bbc.co.uk|bbclogin.id.qa1.tools.bbc.co.uk|bbcidentity.id.qa1.tools.bbc.co.uk|gateway.id.qa2.tools.bbc.co.uk|bbclogin.id.qa2.tools.bbc.co.uk|bbcidentity.id.qa2.tools.bbc.co.uk|gateway.id.qa3.tools.bbc.co.uk|bbclogin.id.qa3.tools.bbc.co.uk|bbcidentity.id.qa3.tools.bbc.co.uk|gateway.id.qa4.tools.bbc.co.uk|bbclogin.id.qa4.tools.bbc.co.uk|bbcidentity.id.qa4.tools.bbc.co.uk|gateway.id.training.tools.bbc.co.uk|bbclogin.id.training.tools.bbc.co.uk|bbcidentity.id.training.tools.bbc.co.uk|gateway.id.sanity.tools.bbc.co.uk|bbclogin.id.sanity.tools.bbc.co.uk|bbcidentity.id.sanity.tools.bbc.co.uk|gateway.id.test.tools.bbc.co.uk|bbclogin.id.test.tools.bbc.co.uk|bbcidentity.id.test.tools.bbc.co.uk|gateway.id.stage.tools.bbc.co.uk|bbclogin.id.stage.tools.bbc.co.uk|bbcidentity.id.stage.tools.bbc.co.uk|gateway.id.support.tools.bbc.co.uk|bbclogin.id.support.tools.bbc.co.uk|bbcidentity.id.support.tools.bbc.co.uk|passwordreset.stage.tools.bbc.co.uk|resetpassword.stage.tools.bbc.co.uk|accountunlock.stage.tools.bbc.co.uk|unlockaccount.stage.tools.bbc.co.uk|passwordreset.support.tools.bbc.co.uk|resetpassword.support.tools.bbc.co.uk|accountunlock.support.tools.bbc.co.uk|unlockaccount.support.tools.bbc.co.uk","","false"
"54.217.96.130","framily.de","","","","","framily.de|*.www.framily.de|*.framily.de","","false"
"54.217.96.148","kube-apiserver","","","","","3b3f08017b85b197495155d724b3dcdf.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-178-48.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.80.124.221|172.16.178.48","false"
"54.217.96.159","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.96.156","*.ets-infra.net","","","","","*.ets-infra.net","","false"
"54.217.96.98","tst","common","FR","","","","","true"
"54.217.96.172","*.deltekfirst.com","Deltek, Inc.","US","Herndon","Virginia","*.deltekfirst.com|deltekfirst.com|collaborate-alpha.deltekfirst.com|collaborate-sandbox.deltekfirst.com|collaborate-demo.deltekfirst.com|collaborate-test.deltekfirst.com|collaborate-stage.deltekfirst.com","","false"
"54.217.96.192","paywall.unifygroup.com.s.unfy.cloud","","","","","paywall.unifygroup.com.s.unfy.cloud","","false"
"54.217.96.198","*.mysitoo.com","","","","","*.mysitoo.com|mysitoo.com","","false"
"54.217.96.197","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.96.232","*.boxever.com","","","","","*.boxever.com","","false"
"54.217.96.224","*.campaign.adobe.com","Adobe Inc.","US","San Jose","California","*.campaign.adobe.com","","false"
"54.217.96.244","test.sylvera.com","","","","","test.sylvera.com|*.test.sylvera.com","","false"
"54.217.96.236","*.laycos.net","","","","","*.laycos.net|laycos.net","","false"
"54.217.96.252","apps.videoburst.com","","","","","apps.videoburst.com","","false"
"54.217.97.2","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"54.217.96.229","ghostboard.io","","","","","ghostboard.io|admin-api.ghostboard.io|express.ghostboard.io|statics.ghostboard.io|t.ghostboard.io|tracking-api.ghostboard.io|test.ghostboard.io|www.ghostboard.io|ws.ghostboard.io|api.ghostboard.io","","false"
"54.217.96.245","demo.kendolab.io","","","","","demo.kendolab.io|*.demo.kendolab.io","","false"
"54.217.97.8","wowzachild.netgear.com","Netgear","US","San Jose","California","","","false"
"54.217.96.243","*.bubbleams.com","","","","","*.bubbleams.com|bubbleams.com","","false"
"54.217.97.37","mcprod.damdigital.es","Magento Cloud","FR","","","","","true"
"54.217.96.233","*.globalaccelerex.com","","","","","*.globalaccelerex.com","","false"
"54.217.97.34","ai.transifex.com","","","","","ai.transifex.com|*.ai.transifex.com","","false"
"54.217.97.45","*.shalltry.com","","","","","*.shalltry.com","","false"
"54.217.97.49","head-2023-4.appway.com","","","","","head-2023-4.appway.com","","false"
"54.217.97.30","*.iot.eu-west-1.amazonaws.com","","","","","iot.eu-west-1.amazonaws.com|*.iot.eu-west-1.amazonaws.com","","false"
"54.217.97.33","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.97.72","*.newzik.com","","","","","*.newzik.com|newzik.com","","false"
"54.217.97.75","*.euroforum.com","","","","","*.euroforum.com|*.euroforum.de","","false"
"54.217.97.74","*.therival.com","","","","","*.therival.com","","false"
"54.217.97.79","civildefencecollege.ie","","","","","civildefencecollege.ie","","false"
"54.217.97.89","rio-s.cla.ns.nl","","","","","rio-s.cla.ns.nl|*.rio-s.cla.ns.nl","","false"
"54.217.97.92","localhost.localdomain","MyCompany","US","Seattle","WA","","","true"
"54.217.97.96","*.online-virgo.com","","","","","*.online-virgo.com|online-virgo.com","","false"
"54.217.97.100","prima-production.tecton.ai","","","","","prima-production.tecton.ai","","false"
"54.217.97.105","*.mkt.qa.alpega.info","","","","","*.mkt.qa.alpega.info","","false"
"54.217.97.84","opw-test.wallace-gaturu.com","","","","","opw-test.wallace-gaturu.com","","false"
"54.217.97.116","luxcarfinder.com","","","","","luxcarfinder.com|*.luxcarfinder.com","","false"
"54.217.97.148","stockencapital.com","","","","","stockencapital.com|*.stockencapital.com|*.app.stockencapital.com","","false"
"54.217.97.117","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.97.141","parkopedia-clients-staging.com","","","","","parkopedia-clients-staging.com|*.parkopedia-clients-staging.com","","false"
"54.217.97.123","*.oncoassist.com","","","","","*.oncoassist.com","","false"
"54.217.97.153","glasscad.eu","","","","","glasscad.eu|*.glasscad.eu","","false"
"54.217.97.136","hub.pre-prod.eu-west-1.ml-platform.aws.a2z.com","","","","","hub.pre-prod.eu-west-1.ml-platform.aws.a2z.com","","false"
"54.217.97.144","gamma.eu-west-1.templates.pinpoint.aws.a2z.com","","","","","gamma.eu-west-1.templates.pinpoint.aws.a2z.com|ob.gamma.eu-west-1.templates.pinpoint.aws.a2z.com","","false"
"54.217.97.171","canary.tools","","","","","*.canary.tools|canary.tools","","false"
"54.217.97.168","admin.deportak.com","","","","","admin.deportak.com","","false"
"54.217.97.189","*.newscyclecloud.com","","","","","*.newscyclecloud.com","","false"
"54.217.97.196","author.absa.co.za","Absa Group Limited","ZA","Johannesburg","Gauteng","author.absa.co.za|preview.absa.co.za|demo.absa.co.za","","false"
"54.217.97.200","*.sportheroesgroup.com","","","","","*.sportheroesgroup.com|*.api.sportheroesgroup.com|*.runningheroes.com","","false"
"54.217.97.220","*.eu-west-1.cloudsearch.amazonaws.com","","","","","*.eu-west-1.cloudsearch.amazonaws.com","","false"
"54.217.97.215","*.eu-west-1.awsapprunner.com","","","","","*.eu-west-1.awsapprunner.com","","false"
"54.217.97.230","*.zivver.org","","","","","*.zivver.org|*.zivver.site","","false"
"54.217.97.217","uat-api.paydog.co.uk","","","","","uat-api.paydog.co.uk","","false"
"54.217.97.227","*.connectivity-dev.siemens.com","Siemens","CH","Zug","Zug","*.device.horizondev.cloud|*.horizondev.cloud|*.connectivity-dev.siemens.com","","false"
"54.217.97.244","ci.bi.lingoda.com","","","","","ci.bi.lingoda.com","","false"
"54.217.97.234","*.agiloft.com","","","","","*.agiloft.com|agiloft.com","","false"
"54.217.97.253","speltjanst.se","","","","","speltjanst.se|www.speltjanst.se|*.speltjanst.se","","false"
"54.217.98.21","*.staging-onvp.click","","","","","*.staging-onvp.click","","false"
"54.217.98.6","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.98.24","*.dev.bisim.cloud","","","","","*.dev.bisim.cloud","","false"
"54.217.98.25","inplayer.com","","","","","inplayer.com|*.inplayer.com","","false"
"54.217.98.28","*.fscom-cluster-eu-prod.cloudprod.eu.fishersci.net","","","","","*.fscom-cluster-eu-prod.cloudprod.eu.fishersci.net|*.prod.cloudprod.eu.fishersci.net|*.cloudprod.eu.fishersci.com|*.cloudprod.fishersci.net|*.cloudprod.eu.fishersci.net|*.prod.cloudprod.fishersci.net|*.cloudprod.fishersci.com","","false"
"54.217.98.43","*.dev.dccitemplate.posticloud.fi","","","","","*.dev.dccitemplate.posticloud.fi","","false"
"54.217.98.56","kube-apiserver","","","","","889a69776b134bd4adf3249cb70e85b3.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-48-174.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.3.75|172.16.48.174","false"
"54.217.98.86","*.test-carboatservices.fr","","","","","*.test-carboatservices.fr","","false"
"54.217.98.103","*.adobe-campaign.com","Adobe Inc.","US","San Jose","California","*.adobe-campaign.com","","false"
"54.217.98.82","*.slalom.com","Slalom, Inc","US","","Washington","*.slalom.com|slalom.com","","false"
"54.217.98.69","kube-apiserver","","","","","577074a1a1e4566f5de0322a22e6d56b.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-185-24.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.2.33|172.16.185.24","false"
"54.217.98.90","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.98.106","uat.apollo2.cloud","","","","","uat.apollo2.cloud|*.uat.apollo2.cloud","","false"
"54.217.98.91","content.mindpool.com","","","","","content.mindpool.com","","false"
"54.217.98.136","bestofhonor.com","","","","","bestofhonor.com|www.bestofhonor.com","","false"
"54.217.98.100","*.staging.sam.securingsam.io","","","","","*.staging.sam.securingsam.io","","false"
"54.217.98.143","*.privapi.demo.gravitino.co.uk","","","","","*.privapi.demo.gravitino.co.uk","","false"
"54.217.98.153","*.app.autoconvert.co.uk","","","","","*.app.autoconvert.co.uk","","false"
"54.217.98.145","kube-apiserver","","","","","7e2d478e8e8fab20a177333c8349c3af.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-61-30.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.7.0.220|172.16.61.30","false"
"54.217.98.156","kube-apiserver","","","","","621163b8c25a4f12f1d56d0c10b61936.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-38-74.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.31.179.46|10.0.38.74","false"
"54.217.98.159","*.anf.es","","","","","*.anf.es|anf.es","","false"
"54.217.98.166","todo4pros.net","","","","","todo4pros.net|www.todo4pros.net","","false"
"54.217.98.165","webinars.oralbpro.co.uk","The Procter and Gamble Co.","US","Cincinnati","Ohio","webinars.oralbpro.co.uk","","false"
"54.217.98.183","*.eks.integration.govuk.digital","","","","","*.eks.integration.govuk.digital|*.integration.publishing.service.gov.uk","","false"
"54.217.98.181","*.app.qa7.dev-sageone.com","","","","","*.app.qa7.dev-sageone.com|*.cakehr.qa7.dev-sageone.com|*.worker.qa7.dev-sageone.com|cakehr.qa7.dev-sageone.com|*.service.qa7.dev-sageone.com","","false"
"54.217.98.187","designmynight.com","","","","","designmynight.com|*.designmynight.com","","false"
"54.217.98.172","*.oto.cc","Operadora de Telecomunicaciones Opera S.L.","ES","Bilbao","","*.oto.cc|oto.cc","","false"
"54.217.98.216","www.hasteepayweb.com","","","","","www.hasteepayweb.com|*.hasteepayweb.com","","false"
"54.217.98.233","*.easyflyer.pixartprinting.net","","","","","*.easyflyer.pixartprinting.net","","false"
"54.217.98.231","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.98.229","kantox-advanced-demo.com","","","","","kantox-advanced-demo.com|*.kantox-advanced-demo.com|vit.kantox-test.com|*.vit.kantox-test.com","","false"
"54.217.98.235","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.98.240","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.98.249","blog.photontransfer.com","","","","","blog.photontransfer.com","","false"
"54.217.98.238","tv4-airship-bridge-alb.a2d-stage.tv","","","","","tv4-airship-bridge-alb.a2d-stage.tv","","false"
"54.217.98.253","thenuel.com","","","","","thenuel.com|universityesports.co.uk|*.thenuel.com|*.universityesports.co.uk","","false"
"54.217.98.255","*.campaign.adobe.com","Adobe Inc.","US","San Jose","California","*.campaign.adobe.com","","false"
"54.217.99.8","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.99.2","*.mu.edu.sa","","","","","*.mu.edu.sa|mu.edu.sa","","false"
"54.217.99.6","cinezen.io","","","","","cinezen.io|*.cinezen.io","","false"
"54.217.99.25","soilandmore.getodk.cloud","","","","","soilandmore.getodk.cloud","","false"
"54.217.99.20","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.99.26","binogi.com","","","","","binogi.com|*.studi.se|binogi.ca|*.binogi.com|binogi.de|*.binogi.ca|binogi.fi|*.binogipilot.ca|*.binogi.se|studi.fi|binogi.co.ke|binogipilot.ca|studi.co.ke|studi.se|binogi.se|*.studi.fi|*.binogi.co.ke|*.binogi.de|*.binogi.fi|*.studi.co.ke","","false"
"54.217.99.31","kube-apiserver","","","","","1f9251f83e24840a73c66ed137faccb8.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-57-20.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.8.12.132|172.16.57.20","false"
"54.217.99.12","monitoring.prod.aws.lookiero.com","","","","","monitoring.prod.aws.lookiero.com","","false"
"54.217.99.34","*.adobe-campaign.com","Adobe Inc.","US","San Jose","California","*.adobe-campaign.com","","false"
